post_id,platform,post_type,post_time,publish_hour,post_day,region,category,title,title_length,description_length,tags,creator_followers,likes,dislikes,comments,shares,views,engagement_rate,sentiment_score,viral_label,video_length
14358,Twitter,poll,2022-10-30T22:00:00.000000000,22,Saturday,Japan,Music,Exploring New Trends,3,13,#music #trending,7898916,2620,719,96,72,78600,0.035470287,negative,1,42
14359,Facebook,reel,2022-04-27T16:00:00.000000000,16,Saturday,US,Music,Travel Diary,2,150,#education #learning,3180722,1191,323,60,273,61932,0.024607237,positive,0,39
14360,Twitter,poll,2022-12-19T08:00:00.000000000,8,Wednesday,Canada,News,Funny Moments,2,54,#news #update,9517594,294,361,158,113,26460,0.021352179,neutral,1,41
14361,TikTok,reel,2023-08-01T11:00:00.000000000,11,Monday,US,Sports,Top Football Highlights,3,49,#olympics #sports,5225559,2532,1081,361,286,139260,0.02282764,mixed,1,56
14362,Facebook,article,2024-08-30T13:00:00.000000000,13,Monday,Canada,Music,Behind the Scenes,3,207,#music #trending,831826,3343,528,232,73,280812,0.012990852,positive,0,0
14363,TikTok,story,2023-12-12T19:00:00.000000000,19,Thursday,Germany,Travel,Top Beaches to Visit,2,92,#travel #explore,4502455,1118,209,74,210,62608,0.022392947,neutral,0,14
14364,YouTube,poll,2024-09-06T06:00:00.000000000,6,Saturday,Canada,Technology,Funny Moments,2,168,#fashion #ootd,7387710,486,683,154,66,35964,0.019630196,negative,1,50
14365,Facebook,story,2022-03-05T19:00:00.000000000,19,Wednesday,UK,Health,Daily Fitness Routine,3,125,#health #wellness,5058202,3699,1364,240,828,133164,0.035797695,negative,1,27
14366,Twitter,live,2022-02-10T14:00:00.000000000,14,Tuesday,UK,Health,Mindfulness & Meditation,2,193,#health #wellness,6999554,4998,1061,172,801,234906,0.02541857,mixed,1,49
14367,TikTok,carousel,2024-10-02T03:00:00.000000000,3,Tuesday,UK,Technology,Funny Moments,2,20,#tech #review,9135203,1926,320,403,149,48150,0.051463106,mixed,1,23
14368,Facebook,story,2023-01-06T21:00:00.000000000,21,Saturday,Australia,Travel,Luxury Travel Destinations,2,64,#backpacking #travelgram,8242948,5091,228,515,374,249459,0.023971779,positive,1,36
14369,LinkedIn,carousel,2022-10-16T03:00:00.000000000,3,Tuesday,US,Education,Daily Vlog,2,296,#sports #highlights,8628603,5087,1943,506,191,493439,0.01172179,mixed,1,24
14370,TikTok,image,2022-08-10T16:00:00.000000000,16,Wednesday,Australia,Fashion,Best Evening Dresses,3,75,#outfitideas #trend,2232917,1947,1621,196,358,107085,0.02335506,mixed,1,0
14371,TikTok,story,2022-05-14T00:00:00.000000000,0,Friday,UK,Health,Daily Fitness Routine,2,183,#mindfulness #meditation,4012261,4159,780,78,61,128929,0.033335919,mixed,1,50
14372,Instagram,poll,2024-07-30T17:00:00.000000000,17,Friday,Canada,News,Funny Moments,2,84,#fitness #motivation,7299262,1640,1065,249,651,100040,0.02538959,neutral,1,12
14373,YouTube,story,2023-10-25T19:00:00.000000000,19,Wednesday,Australia,Travel,Exploring Paris in 3 Days,2,87,#travel #explore,3964568,3444,1470,252,653,234192,0.018570154,negative,0,15
14374,Instagram,reel,2024-09-23T14:00:00.000000000,14,Sunday,Canada,Travel,Backpacking Asia,2,253,#backpacking #travelgram,2327896,2640,492,24,397,232320,0.013175735,positive,0,69
14375,TikTok,story,2022-07-14T18:00:00.000000000,18,Sunday,Japan,Gaming,Epic Gaming Moments,2,248,#vr #gamingcommunity,7830485,4910,1595,440,715,186580,0.032505989,neutral,1,15
14376,LinkedIn,poll,2024-11-12T13:00:00.000000000,13,Monday,Australia,Music,Movie Review,2,165,#fashion #ootd,9574273,3242,944,143,129,119954,0.029294319,negative,0,29
14377,YouTube,reel,2022-08-19T08:00:00.000000000,8,Tuesday,Brazil,News,Movie Review,2,248,#travel #explore,1065777,1364,653,31,60,61380,0.023704404,negative,1,59
14378,TikTok,story,2024-08-05T08:00:00.000000000,8,Friday,Japan,Gaming,Beginner’s Guide to eSports,2,135,#vr #gamingcommunity,5752568,5046,375,512,19,191748,0.029084897,mixed,1,57
14379,LinkedIn,article,2022-01-02T21:00:00.000000000,21,Tuesday,Canada,Technology,Life Hacks,2,32,#news #update,3096541,477,950,332,299,15264,0.072584343,mixed,1,0
14380,Facebook,live,2022-04-26T09:00:00.000000000,9,Tuesday,India,Health,Mindfulness & Meditation,2,14,#healthy #habits,9756843,2120,1424,384,184,112360,0.023922891,positive,0,47
14381,YouTube,story,2024-06-10T03:00:00.000000000,3,Thursday,Japan,Travel,Backpacking Asia,3,88,#backpacking #travelgram,2923294,2316,475,49,341,229284,0.011801906,mixed,1,19
14382,Instagram,live,2023-04-24T02:00:00.000000000,2,Thursday,Japan,News,Life Hacks,2,260,#music #trending,9916668,180,354,162,55,13500,0.029405229,negative,1,9
14383,Instagram,video,2024-02-24T09:00:00.000000000,9,Thursday,India,Comedy,Life Hacks,2,176,#music #trending,8915289,2285,288,33,304,84545,0.031012703,mixed,1,55
14384,LinkedIn,carousel,2022-12-23T23:00:00.000000000,23,Sunday,India,Health,Healthy Eating Habits,2,288,#healthy #habits,3348293,2809,769,16,725,58989,0.060179691,negative,1,23
14385,LinkedIn,video,2023-10-05T15:00:00.000000000,15,Saturday,Brazil,Technology,Behind the Scenes,3,92,#travel #explore,6972158,4623,633,320,737,198789,0.028572866,positive,1,98
14386,LinkedIn,carousel,2023-05-04T12:00:00.000000000,12,Saturday,UK,Comedy,Daily Vlog,2,251,#funny #viral,2704855,8,288,285,913,664,1.813533835,mixed,1,26
14387,TikTok,poll,2024-08-22T22:00:00.000000000,22,Sunday,Japan,Technology,Travel Diary,2,199,#funny #viral,6984442,4676,333,214,203,420840,0.012101958,neutral,0,8
14388,YouTube,reel,2024-07-31T16:00:00.000000000,16,Monday,US,Sports,Olympics Moments,2,107,#basketball #training,6517714,4739,1853,296,761,345947,0.016753963,positive,1,17
14389,YouTube,video,2023-03-29T03:00:00.000000000,3,Thursday,Australia,Technology,Travel Diary,2,196,#news #update,1925982,339,1437,98,207,23052,0.027935627,positive,0,465
14390,TikTok,carousel,2023-12-06T00:00:00.000000000,0,Saturday,UK,Music,Tech Review,2,179,#sports #highlights,5069366,5040,1836,444,769,186480,0.033531566,negative,0,17
14391,Twitter,video,2024-09-25T20:00:00.000000000,20,Thursday,Brazil,Comedy,Funny Moments,2,59,#fashion #ootd,7049041,4945,648,506,389,187910,0.031078543,mixed,1,433
14392,Instagram,carousel,2022-06-08T03:00:00.000000000,3,Saturday,Canada,Comedy,Daily Vlog,2,234,#funny #viral,2592711,2257,606,138,98,221186,0.011271006,negative,0,11
14393,Instagram,poll,2022-02-24T08:00:00.000000000,8,Tuesday,Australia,Music,Funny Moments,2,119,#fashion #ootd,3364213,5070,201,422,964,496860,0.012993574,positive,1,37
14394,Facebook,story,2024-03-12T14:00:00.000000000,14,Tuesday,Brazil,Health,10 Tips for a Healthier Life,2,257,#health #wellness,2808252,917,147,138,487,68775,0.022420612,neutral,1,52
14395,Instagram,reel,2022-03-19T14:00:00.000000000,14,Tuesday,Australia,Gaming,Virtual Reality Adventures,2,238,#pcgames #gamerlife,2119906,2738,499,51,438,120472,0.026786085,negative,1,66
14396,YouTube,reel,2022-02-24T13:00:00.000000000,13,Wednesday,Germany,Sports,Top Football Highlights,2,204,#sports #football,7180274,1520,260,38,42,63840,0.025062264,mixed,1,60
14397,Twitter,story,2024-03-06T01:00:00.000000000,1,Saturday,Japan,Comedy,Daily Vlog,2,169,#education #learning,7085587,2002,1447,384,167,190190,0.013423348,negative,1,56
14398,Twitter,article,2024-02-16T14:00:00.000000000,14,Wednesday,Canada,News,Breaking News,2,75,#sports #highlights,43161,2995,1722,20,344,149750,0.022430568,neutral,0,0
14399,TikTok,story,2022-01-08T07:00:00.000000000,7,Wednesday,Japan,Sports,Basketball Training Tips,2,29,#basketball #training,8317726,4763,231,199,768,228624,0.025062876,positive,1,47
14400,YouTube,article,2022-01-15T16:00:00.000000000,16,Thursday,Germany,News,Daily Vlog,2,149,#travel #explore,1357660,328,1274,237,249,24600,0.033088086,negative,0,0
14401,Instagram,live,2024-12-13T16:00:00.000000000,16,Tuesday,Australia,Technology,Movie Review,2,36,#tech #review,619398,2042,389,36,455,87806,0.028847358,neutral,1,10
14402,Facebook,image,2024-11-22T20:00:00.000000000,20,Sunday,India,Fashion,Streetwear Collection 2024,2,150,#outfitideas #trend,2924791,1305,1538,200,842,90045,0.026064456,positive,0,0
14403,LinkedIn,video,2023-01-03T16:00:00.000000000,16,Sunday,Australia,Music,Life Hacks,2,246,#funny #viral,4234118,5061,596,419,1004,409941,0.015816872,negative,0,307
14404,LinkedIn,live,2023-03-15T05:00:00.000000000,5,Saturday,Australia,Fashion,Casual Style Hacks,2,89,#fashion #ootd,3513929,1414,467,26,73,128674,0.011758306,neutral,1,25
14405,LinkedIn,live,2022-11-03T11:00:00.000000000,11,Friday,Germany,Technology,Travel Diary,2,88,#education #learning,216119,635,861,311,326,28575,0.044512878,positive,1,46
14406,Twitter,carousel,2024-01-11T03:00:00.000000000,3,Sunday,India,Gaming,Epic Gaming Moments,2,39,#gaming #esports,8839785,265,188,40,65,15370,0.024071303,neutral,1,6
14407,TikTok,image,2024-06-19T23:00:00.000000000,23,Tuesday,Brazil,Music,Breaking News,2,78,#funny #viral,8612953,3193,480,117,240,153264,0.023162496,mixed,1,0
14408,Twitter,story,2024-06-04T15:00:00.000000000,15,Tuesday,Germany,Fashion,Summer Outfit Trends,2,24,#fashion #ootd,852556,314,271,98,208,15700,0.039487931,neutral,1,36
14409,Instagram,carousel,2022-01-31T21:00:00.000000000,21,Tuesday,US,Health,10 Tips for a Healthier Life,3,172,#fitness #lifestyle,1286663,4729,545,57,993,179702,0.032158617,negative,1,23
14410,TikTok,live,2023-12-02T16:00:00.000000000,16,Thursday,Canada,Health,Mindfulness & Meditation,2,172,#health #wellness,2928275,3356,1265,170,209,255056,0.014643786,neutral,1,17
14411,YouTube,article,2023-09-11T07:00:00.000000000,7,Sunday,US,Health,Daily Fitness Routine,2,63,#mindfulness #meditation,5630972,740,396,154,305,24420,0.049097089,mixed,1,0
14412,Twitter,live,2023-11-28T20:00:00.000000000,20,Friday,India,Education,Travel Diary,2,197,#fitness #motivation,8705893,4678,1256,217,761,294714,0.019191422,positive,1,57
14413,Instagram,video,2022-09-26T21:00:00.000000000,21,Sunday,UK,Gaming,Top 10 PC Games 2024,2,232,#pcgames #gamerlife,3955484,225,1357,174,64,4500,0.10286603,neutral,0,425
14414,TikTok,article,2022-03-31T08:00:00.000000000,8,Saturday,Australia,Comedy,Exploring New Trends,3,269,#news #update,8539990,4290,386,55,96,381810,0.011631409,negative,1,0
14415,LinkedIn,video,2022-05-14T03:00:00.000000000,3,Monday,India,Comedy,Travel Diary,2,10,#travel #explore,3559776,603,1786,111,337,39798,0.026407699,positive,0,210
14416,Instagram,video,2023-08-07T17:00:00.000000000,17,Friday,Canada,Education,Cooking Tutorial,2,237,#fashion #ootd,9690383,4599,1096,207,181,271341,0.01837902,negative,1,568
14417,TikTok,article,2022-05-31T03:00:00.000000000,3,Monday,Germany,Sports,Top Football Highlights,2,208,#basketball #training,944207,3509,1263,250,303,112288,0.036174514,positive,0,0
14418,TikTok,image,2022-02-05T05:00:00.000000000,5,Friday,Brazil,Gaming,Virtual Reality Adventures,2,264,#gaming #esports,5375362,490,770,128,323,37730,0.024939705,mixed,1,0
14419,YouTube,carousel,2023-01-06T06:00:00.000000000,6,Wednesday,Canada,Travel,Top Beaches to Visit,2,141,#backpacking #travelgram,9978615,3762,176,222,838,364914,0.013214036,mixed,1,29
14420,Twitter,story,2023-03-15T11:00:00.000000000,11,Thursday,UK,Travel,Exploring Paris in 3 Days,2,261,#luxurytravel #vacation,6692336,1261,574,108,195,36569,0.042767296,neutral,1,36
14421,YouTube,live,2023-04-13T20:00:00.000000000,20,Monday,Brazil,Fashion,Streetwear Collection 2024,2,272,#fashion #ootd,8861098,4939,237,76,395,385242,0.014043084,positive,0,8
14422,YouTube,live,2024-06-13T13:00:00.000000000,13,Sunday,Australia,Music,Breaking News,2,245,#fashion #ootd,5212928,4583,1567,234,729,183320,0.030252944,negative,0,48
14423,Twitter,story,2024-04-17T01:00:00.000000000,1,Thursday,UK,Technology,Cooking Tutorial,2,18,#music #trending,8112437,1507,1191,56,32,99462,0.016036114,negative,1,44
14424,TikTok,article,2022-01-18T00:00:00.000000000,0,Tuesday,UK,Music,Exploring New Trends,3,81,#funny #viral,3493213,109,1517,289,891,7957,0.161975371,neutral,1,0
14425,LinkedIn,live,2023-04-18T05:00:00.000000000,5,Wednesday,Brazil,Music,Tech Review,2,195,#education #learning,2130115,2156,87,98,92,97020,0.024180332,mixed,1,25
14426,TikTok,story,2022-07-23T14:00:00.000000000,14,Thursday,Australia,Fashion,Streetwear Collection 2024,2,223,#outfitideas #trend,7711388,4786,1341,351,935,244086,0.024876376,mixed,1,23
14427,YouTube,reel,2023-10-19T10:00:00.000000000,10,Saturday,Japan,Fashion,Casual Style Hacks,2,295,#streetwear #style,2397639,1156,939,85,174,86700,0.016320458,positive,1,21
14428,Instagram,story,2023-08-16T02:00:00.000000000,2,Monday,Japan,Music,Breaking News,2,71,#music #trending,9561219,4938,942,484,396,148140,0.039273395,mixed,0,43
14429,Twitter,video,2023-07-27T22:00:00.000000000,22,Saturday,Australia,Comedy,Breaking News,2,176,#travel #explore,8381192,4713,371,37,997,117825,0.048775313,positive,1,31
14430,Facebook,poll,2023-09-11T02:00:00.000000000,2,Monday,India,Health,Mindfulness & Meditation,2,67,#health #wellness,8384766,1292,790,208,842,64600,0.036253309,neutral,1,16
14431,YouTube,story,2024-09-23T14:00:00.000000000,14,Tuesday,India,Technology,Daily Vlog,2,99,#tech #review,5851359,602,847,194,461,17458,0.071997251,mixed,1,48
14432,Twitter,live,2022-11-18T09:00:00.000000000,9,Tuesday,India,Travel,Backpacking Asia,2,144,#travel #explore,1085362,266,1692,107,434,15162,0.053221658,mixed,1,43
14433,Instagram,story,2022-04-20T02:00:00.000000000,2,Monday,Australia,News,Travel Diary,2,190,#fitness #motivation,2858137,1422,1609,159,144,55458,0.031104059,mixed,0,59
14434,TikTok,article,2022-04-21T20:00:00.000000000,20,Friday,Brazil,Sports,Top Football Highlights,3,222,#basketball #training,2542158,169,1337,183,16,11492,0.03201949,mixed,1,0
14435,TikTok,poll,2024-12-02T03:00:00.000000000,3,Tuesday,Brazil,Music,Daily Vlog,2,176,#fitness #motivation,6157331,2026,858,29,924,83066,0.035862617,positive,1,47
14436,Twitter,video,2024-04-11T21:00:00.000000000,21,Monday,Japan,Travel,Exploring Paris in 3 Days,2,266,#luxurytravel #vacation,5663266,4978,69,420,956,373350,0.017018838,neutral,0,331
14437,Facebook,image,2023-08-17T03:00:00.000000000,3,Saturday,Australia,Health,Mindfulness & Meditation,2,145,#mindfulness #meditation,5257870,4784,1815,332,978,363584,0.016760867,mixed,0,0
14438,Facebook,image,2024-03-03T21:00:00.000000000,21,Saturday,India,Education,Breaking News,2,69,#travel #explore,5150023,4715,306,348,977,301760,0.02001584,mixed,1,0
14439,Facebook,reel,2023-04-24T02:00:00.000000000,2,Tuesday,Brazil,Health,Healthy Eating Habits,2,39,#health #wellness,9375224,2399,618,206,466,158334,0.019395585,mixed,1,53
14440,Twitter,article,2023-02-07T14:00:00.000000000,14,Saturday,Brazil,Education,Movie Review,2,229,#travel #explore,1766010,965,868,420,746,62725,0.033973153,positive,1,0
14441,YouTube,image,2022-02-09T16:00:00.000000000,16,Tuesday,UK,Travel,Exploring Paris in 3 Days,2,293,#luxurytravel #vacation,2728809,3669,17,107,111,139422,0.027879188,mixed,1,0
14442,Instagram,reel,2024-03-02T13:00:00.000000000,13,Thursday,India,Sports,Basketball Training Tips,2,155,#olympics #sports,9610805,3776,576,238,862,86848,0.056143421,negative,0,66
14443,Instagram,story,2022-04-27T21:00:00.000000000,21,Thursday,Japan,Gaming,Epic Gaming Moments,2,36,#gamers #play,6864230,2367,768,45,32,203562,0.012006111,positive,0,27
14444,TikTok,live,2022-04-03T10:00:00.000000000,10,Thursday,Germany,Health,Daily Fitness Routine,2,252,#health #wellness,1707349,4483,1818,339,15,322776,0.014985578,neutral,0,14
14445,LinkedIn,image,2024-07-11T11:00:00.000000000,11,Saturday,Japan,Music,Travel Diary,2,255,#tech #review,4084121,221,1173,146,136,18122,0.027754787,neutral,0,0
14446,TikTok,video,2024-09-21T04:00:00.000000000,4,Thursday,US,Health,Mindfulness & Meditation,3,43,#fitness #lifestyle,1759918,4520,1634,353,33,230520,0.021282226,mixed,1,487
14447,YouTube,reel,2024-02-24T11:00:00.000000000,11,Saturday,US,Health,Mindfulness & Meditation,3,116,#fitness #lifestyle,5801904,3097,794,126,246,117686,0.029476493,negative,1,85
14448,Facebook,poll,2023-11-22T17:00:00.000000000,17,Saturday,Germany,Fashion,Casual Style Hacks,2,73,#outfitideas #trend,7493671,1350,1834,55,227,48600,0.033579556,mixed,1,33
14449,LinkedIn,live,2024-05-31T15:00:00.000000000,15,Tuesday,India,Travel,Luxury Travel Destinations,2,127,#wanderlust #adventure,1880082,494,1899,126,35,16796,0.038995059,neutral,1,9
14450,YouTube,article,2024-04-13T10:00:00.000000000,10,Monday,US,Gaming,Top 10 PC Games 2024,2,245,#vr #gamingcommunity,3292511,2416,553,148,47,164288,0.015892726,mixed,1,0
14451,Twitter,reel,2023-11-05T23:00:00.000000000,23,Monday,UK,Travel,Luxury Travel Destinations,2,131,#backpacking #travelgram,7071570,853,271,145,505,84447,0.017797935,mixed,0,21
14452,Facebook,reel,2022-02-19T01:00:00.000000000,1,Saturday,UK,Health,10 Tips for a Healthier Life,2,221,#healthy #habits,9229961,5017,858,458,724,285969,0.021677099,neutral,0,42
14453,YouTube,reel,2022-10-23T08:00:00.000000000,8,Tuesday,Canada,Music,Exploring New Trends,3,289,#news #update,2575864,1226,1500,272,425,69882,0.027517422,positive,1,75
14454,Instagram,live,2022-04-27T19:00:00.000000000,19,Tuesday,Japan,Technology,Top 10 Facts,3,291,#education #learning,3109936,482,578,90,100,33740,0.019916422,negative,1,36
14455,Twitter,story,2024-04-18T04:00:00.000000000,4,Monday,US,Sports,Cricket World Cup Updates,2,98,#olympics #sports,7085140,2336,1991,399,428,214912,0.014717583,mixed,1,43
14456,LinkedIn,carousel,2023-05-19T14:00:00.000000000,14,Saturday,UK,Gaming,Beginner’s Guide to eSports,2,163,#pcgames #gamerlife,7448960,1224,392,72,181,113832,0.012975148,neutral,0,26
14457,Facebook,video,2023-12-08T14:00:00.000000000,14,Tuesday,Canada,Technology,Life Hacks,2,218,#funny #viral,402772,1801,933,202,353,133274,0.017677734,mixed,1,440
14458,Facebook,live,2022-01-07T22:00:00.000000000,22,Friday,Brazil,Fashion,Summer Outfit Trends,2,83,#casualstyle #fashionblog,4702086,4793,1902,322,945,464921,0.013034444,negative,1,33
14459,Twitter,article,2023-02-18T10:00:00.000000000,10,Saturday,Australia,Education,Cooking Tutorial,2,97,#funny #viral,8798036,4379,1145,353,826,170781,0.032544413,neutral,1,0
14460,Instagram,video,2023-06-13T13:00:00.000000000,13,Monday,Australia,Technology,Daily Vlog,2,90,#news #update,1958733,276,1682,96,357,12144,0.060024702,negative,0,360
14461,Facebook,video,2022-08-19T01:00:00.000000000,1,Saturday,UK,Sports,Top Football Highlights,2,129,#cricket #worldcup,236690,3281,1353,38,154,78744,0.044104388,negative,1,155
14462,YouTube,image,2022-07-25T10:00:00.000000000,10,Saturday,Germany,Music,Movie Review,2,194,#music #trending,9311605,170,1306,83,258,3910,0.130657121,neutral,1,0
14463,Facebook,poll,2023-12-16T23:00:00.000000000,23,Thursday,UK,Music,Top 10 Facts,3,219,#travel #explore,4455933,4860,454,421,660,476280,0.012473729,negative,1,12
14464,TikTok,reel,2023-01-11T18:00:00.000000000,18,Sunday,Canada,Technology,Behind the Scenes,3,109,#travel #explore,6163282,2048,836,405,156,172032,0.015165695,mixed,0,22
14465,Facebook,reel,2023-03-05T02:00:00.000000000,2,Friday,UK,Comedy,Behind the Scenes,3,274,#funny #viral,1640676,2533,421,94,100,200107,0.013627641,negative,1,15
14466,Twitter,reel,2023-12-26T04:00:00.000000000,4,Sunday,UK,Education,Fitness Motivation,2,250,#sports #highlights,118153,1171,1893,58,239,35130,0.041786456,negative,1,86
14467,Facebook,reel,2024-06-12T14:00:00.000000000,14,Thursday,UK,News,Breaking News,2,160,#sports #highlights,8634448,2272,1082,393,421,206752,0.014926023,neutral,0,57
14468,YouTube,video,2022-08-07T05:00:00.000000000,5,Sunday,Japan,News,Daily Vlog,2,33,#education #learning,7466047,873,945,318,287,55872,0.026452848,negative,1,466
